#  E (eV)   dos(E)     Int dos(E) EFermi =    8.833 eV
  -0.260  0.3957E+00  0.1898E+01
  -0.250  0.3952E+00  0.1902E+01
  -0.240  0.3947E+00  0.1905E+01
  -0.230  0.3941E+00  0.1909E+01
  -0.220  0.3931E+00  0.1913E+01
  -0.210  0.3915E+00  0.1917E+01
  -0.200  0.3890E+00  0.1921E+01
  -0.190  0.3855E+00  0.1925E+01
  -0.180  0.3808E+00  0.1929E+01
  -0.170  0.3748E+00  0.1933E+01
  -0.160  0.3675E+00  0.1936E+01
  -0.150  0.3587E+00  0.1940E+01
  -0.140  0.3487E+00  0.1943E+01
  -0.130  0.3373E+00  0.1947E+01
  -0.120  0.3249E+00  0.1950E+01
  -0.110  0.3115E+00  0.1953E+01
  -0.100  0.2974E+00  0.1956E+01
  -0.090  0.2827E+00  0.1959E+01
  -0.080  0.2678E+00  0.1962E+01
  -0.070  0.2529E+00  0.1964E+01
  -0.060  0.2383E+00  0.1966E+01
  -0.050  0.2241E+00  0.1969E+01
  -0.040  0.2106E+00  0.1971E+01
  -0.030  0.1981E+00  0.1973E+01
  -0.020  0.1866E+00  0.1975E+01
  -0.010  0.1764E+00  0.1976E+01
   0.000  0.1675E+00  0.1978E+01
   0.010  0.1599E+00  0.1980E+01
   0.020  0.1538E+00  0.1981E+01
   0.030  0.1490E+00  0.1983E+01
   0.040  0.1455E+00  0.1984E+01
   0.050  0.1432E+00  0.1986E+01
   0.060  0.1420E+00  0.1987E+01
   0.070  0.1416E+00  0.1988E+01
   0.080  0.1420E+00  0.1990E+01
   0.090  0.1430E+00  0.1991E+01
   0.100  0.1442E+00  0.1993E+01
   0.110  0.1456E+00  0.1994E+01
   0.120  0.1470E+00  0.1996E+01
   0.130  0.1481E+00  0.1997E+01
   0.140  0.1489E+00  0.1999E+01
   0.150  0.1492E+00  0.2000E+01
   0.160  0.1490E+00  0.2002E+01
   0.170  0.1482E+00  0.2003E+01
   0.180  0.1468E+00  0.2005E+01
   0.190  0.1449E+00  0.2006E+01
   0.200  0.1425E+00  0.2007E+01
   0.210  0.1397E+00  0.2009E+01
   0.220  0.1367E+00  0.2010E+01
   0.230  0.1337E+00  0.2012E+01
   0.240  0.1308E+00  0.2013E+01
   0.250  0.1283E+00  0.2014E+01
   0.260  0.1263E+00  0.2015E+01
   0.270  0.1252E+00  0.2017E+01
   0.280  0.1250E+00  0.2018E+01
   0.290  0.1261E+00  0.2019E+01
   0.300  0.1285E+00  0.2020E+01
   0.310  0.1325E+00  0.2022E+01
   0.320  0.1381E+00  0.2023E+01
   0.330  0.1454E+00  0.2025E+01
   0.340  0.1544E+00  0.2026E+01
   0.350  0.1651E+00  0.2028E+01
   0.360  0.1775E+00  0.2030E+01
   0.370  0.1912E+00  0.2031E+01
   0.380  0.2062E+00  0.2034E+01
   0.390  0.2221E+00  0.2036E+01
   0.400  0.2387E+00  0.2038E+01
   0.410  0.2555E+00  0.2041E+01
   0.420  0.2724E+00  0.2043E+01
   0.430  0.2887E+00  0.2046E+01
   0.440  0.3043E+00  0.2049E+01
   0.450  0.3186E+00  0.2053E+01
   0.460  0.3315E+00  0.2056E+01
   0.470  0.3426E+00  0.2059E+01
   0.480  0.3518E+00  0.2063E+01
   0.490  0.3588E+00  0.2066E+01
   0.500  0.3638E+00  0.2070E+01
   0.510  0.3666E+00  0.2074E+01
   0.520  0.3676E+00  0.2077E+01
   0.530  0.3668E+00  0.2081E+01
   0.540  0.3645E+00  0.2085E+01
   0.550  0.3611E+00  0.2088E+01
   0.560  0.3570E+00  0.2092E+01
   0.570  0.3525E+00  0.2095E+01
   0.580  0.3481E+00  0.2099E+01
   0.590  0.3442E+00  0.2102E+01
   0.600  0.3411E+00  0.2106E+01
   0.610  0.3392E+00  0.2109E+01
   0.620  0.3388E+00  0.2113E+01
   0.630  0.3402E+00  0.2116E+01
   0.640  0.3434E+00  0.2119E+01
   0.650  0.3486E+00  0.2123E+01
   0.660  0.3558E+00  0.2126E+01
   0.670  0.3650E+00  0.2130E+01
   0.680  0.3760E+00  0.2134E+01
   0.690  0.3887E+00  0.2138E+01
   0.700  0.4028E+00  0.2142E+01
   0.710  0.4179E+00  0.2146E+01
   0.720  0.4338E+00  0.2150E+01
   0.730  0.4501E+00  0.2155E+01
   0.740  0.4663E+00  0.2159E+01
   0.750  0.4821E+00  0.2164E+01
   0.760  0.4971E+00  0.2169E+01
   0.770  0.5109E+00  0.2174E+01
   0.780  0.5232E+00  0.2180E+01
   0.790  0.5337E+00  0.2185E+01
   0.800  0.5424E+00  0.2190E+01
   0.810  0.5490E+00  0.2196E+01
   0.820  0.5536E+00  0.2201E+01
   0.830  0.5562E+00  0.2207E+01
   0.840  0.5569E+00  0.2212E+01
   0.850  0.5560E+00  0.2218E+01
   0.860  0.5537E+00  0.2224E+01
   0.870  0.5504E+00  0.2229E+01
   0.880  0.5463E+00  0.2235E+01
   0.890  0.5420E+00  0.2240E+01
   0.900  0.5378E+00  0.2245E+01
   0.910  0.5339E+00  0.2251E+01
   0.920  0.5308E+00  0.2256E+01
   0.930  0.5289E+00  0.2261E+01
   0.940  0.5282E+00  0.2267E+01
   0.950  0.5290E+00  0.2272E+01
   0.960  0.5315E+00  0.2277E+01
   0.970  0.5358E+00  0.2282E+01
   0.980  0.5418E+00  0.2288E+01
   0.990  0.5496E+00  0.2293E+01
   1.000  0.5589E+00  0.2299E+01
   1.010  0.5698E+00  0.2305E+01
   1.020  0.5821E+00  0.2311E+01
   1.030  0.5954E+00  0.2316E+01
   1.040  0.6097E+00  0.2323E+01
   1.050  0.6246E+00  0.2329E+01
   1.060  0.6399E+00  0.2335E+01
   1.070  0.6555E+00  0.2342E+01
   1.080  0.6710E+00  0.2348E+01
   1.090  0.6862E+00  0.2355E+01
   1.100  0.7009E+00  0.2362E+01
   1.110  0.7150E+00  0.2369E+01
   1.120  0.7283E+00  0.2377E+01
   1.130  0.7407E+00  0.2384E+01
   1.140  0.7521E+00  0.2392E+01
   1.150  0.7625E+00  0.2399E+01
   1.160  0.7719E+00  0.2407E+01
   1.170  0.7802E+00  0.2415E+01
   1.180  0.7877E+00  0.2423E+01
   1.190  0.7944E+00  0.2431E+01
   1.200  0.8005E+00  0.2439E+01
   1.210  0.8062E+00  0.2447E+01
   1.220  0.8118E+00  0.2455E+01
   1.230  0.8174E+00  0.2463E+01
   1.240  0.8235E+00  0.2471E+01
   1.250  0.8304E+00  0.2480E+01
   1.260  0.8382E+00  0.2488E+01
   1.270  0.8473E+00  0.2496E+01
   1.280  0.8580E+00  0.2505E+01
   1.290  0.8704E+00  0.2514E+01
   1.300  0.8846E+00  0.2523E+01
   1.310  0.9008E+00  0.2532E+01
   1.320  0.9189E+00  0.2541E+01
   1.330  0.9388E+00  0.2550E+01
